id,name,movie_id,vote_average
99,Documentary,224100,10.0
36,History,224100,10.0
99,Documentary,289933,7.3
99,Documentary,248379,6.0
12,Adventure,277217,6.7
28,Action,277217,6.7
35,Comedy,277217,6.7
10751,Family,277217,6.7
18,Drama,292431,5.2
10749,Romance,292431,5.2
35,Comedy,147050,6.5
27,Horror,192023,4.1
53,Thriller,192023,4.1
35,Comedy,61719,5.0
10751,Family,61719,5.0
10749,Romance,61719,5.0
18,Drama,264644,8.1
53,Thriller,264644,8.1
35,Comedy,135697,0.0
18,Drama,79456,6.3
10749,Romance,79456,6.3
27,Horror,295723,4.4
18,Drama,133603,6.5
28,Action,133603,6.5
18,Drama,250374,5.7
35,Comedy,145312,6.8
18,Drama,145312,6.8
10749,Romance,145312,6.8
99,Documentary,49672,0.0
16,Animation,192911,6.4
14,Fantasy,192911,6.4
35,Comedy,102831,8.5
53,Thriller,226458,4.7
27,Horror,226458,4.7
18,Drama,5871,7.0
18,Drama,267804,5.3
35,Comedy,267804,5.3
12,Adventure,15657,6.0
16,Animation,15657,6.0
10751,Family,15657,6.0
18,Drama,46665,5.6
53,Thriller,46665,5.6
28,Action,261047,3.6
878,Science Fiction,261047,3.6
14,Fantasy,261047,3.6
35,Comedy,130374,5.8
10749,Romance,130374,5.8
10770,TV Movie,170455,4.3
80,Crime,170455,4.3
53,Thriller,170455,4.3
10402,Music,210274,7.3
99,Documentary,210274,7.3
12,Adventure,47292,6.6
16,Animation,47292,6.6
10751,Family,47292,6.6
36,History,284258,0.0
16,Animation,284258,0.0
18,Drama,284258,0.0
27,Horror,86332,5.9
18,Drama,277546,4.6
18,Drama,104524,6.6
14,Fantasy,104524,6.6
27,Horror,104524,6.6
18,Drama,74495,6.2
10402,Music,74495,6.2
10749,Romance,74495,6.2
18,Drama,52589,5.6
10749,Romance,52589,5.6
35,Comedy,331251,6.9
18,Drama,331251,6.9
53,Thriller,328425,6.7
9648,Mystery,328425,6.7
14,Fantasy,18380,5.8
18,Drama,18380,5.8
10749,Romance,171873,0.0
35,Comedy,171873,0.0
99,Documentary,137853,9.0
53,Thriller,80648,0.0
18,Drama,277847,5.3
99,Documentary,245963,0.0
99,Documentary,25161,7.8
35,Comedy,25161,7.8
10770,TV Movie,25161,7.8
9648,Mystery,310131,6.3
27,Horror,310131,6.3
18,Drama,80219,6.1
10770,TV Movie,80219,6.1
18,Drama,250312,7.3
14,Fantasy,79000,7.7
16,Animation,79000,7.7
35,Comedy,15126,5.8
18,Drama,15126,5.8
27,Horror,52369,3.6
27,Horror,122369,4.4
53,Thriller,122369,4.4
35,Comedy,296313,6.6
18,Drama,296313,6.6
35,Comedy,300667,6.1
18,Drama,300667,6.1
16,Animation,39229,6.8
878,Science Fiction,39229,6.8
18,Drama,39229,6.8
28,Action,39229,6.8
12,Adventure,39229,6.8
10752,War,39229,6.8
16,Animation,39230,6.5
878,Science Fiction,39230,6.5
28,Action,39230,6.5
12,Adventure,39230,6.5
18,Drama,39230,6.5
10752,War,39230,6.5
99,Documentary,214137,7.3
18,Drama,214137,7.3
10402,Music,318042,8.4
99,Documentary,318042,8.4
18,Drama,351964,6.0
35,Comedy,351964,6.0
10749,Romance,351964,6.0
18,Drama,121640,6.6
10752,War,121640,6.6
12,Adventure,121640,6.6
53,Thriller,121640,6.6
99,Documentary,353652,0.0
18,Drama,353653,0.0
9648,Mystery,324150,5.9
18,Drama,324150,5.9
80,Crime,324150,5.9
53,Thriller,324150,5.9
80,Crime,302502,6.8
99,Documentary,302502,6.8
18,Drama,291156,8.1
35,Comedy,337958,7.5
18,Drama,337958,7.5
10749,Romance,337958,7.5
18,Drama,64872,7.0
10751,Family,64872,7.0
28,Action,25423,4.4
18,Drama,25423,4.4
53,Thriller,25423,4.4
35,Comedy,348035,6.5
80,Crime,217389,7.2
53,Thriller,217389,7.2
80,Crime,190945,7.4
9648,Mystery,190945,7.4
53,Thriller,190945,7.4
18,Drama,77322,6.7
35,Comedy,239056,5.4
10749,Romance,30428,0.0
10769,Foreign,63963,5.8
18,Drama,63963,5.8
80,Crime,129517,6.6
18,Drama,129517,6.6
28,Action,129517,6.6
12,Adventure,277154,6.4
18,Drama,277154,6.4
36,History,277154,6.4
16,Animation,286192,7.4
10751,Family,286192,7.4
10770,TV Movie,66799,6.5
53,Thriller,66799,6.5
18,Drama,66799,6.5
12,Adventure,42515,7.0
16,Animation,42515,7.0
10751,Family,42515,7.0
10749,Romance,42515,7.0
9648,Mystery,42515,7.0
10770,TV Movie,65431,6.0
28,Action,65431,6.0
18,Drama,65431,6.0
36,History,65431,6.0
10752,War,65431,6.0
35,Comedy,27169,6.7
35,Comedy,67846,0.0
99,Documentary,25926,6.6
35,Comedy,238399,7.4
35,Comedy,80609,4.5
878,Science Fiction,281979,8.0
12,Adventure,281979,8.0
10751,Family,281979,8.0
28,Action,80801,6.5
18,Drama,80801,6.5
35,Comedy,80801,6.5
16,Animation,252520,7.0
16,Animation,13415,5.4
12,Adventure,60551,6.4
18,Drama,60551,6.4
10749,Romance,60551,6.4
10752,War,60551,6.4
37,Western,60551,6.4
18,Drama,89738,6.7
35,Comedy,89738,6.7
53,Thriller,89738,6.7
80,Crime,89738,6.7
9648,Mystery,89738,6.7
28,Action,76790,7.0
53,Thriller,76790,7.0
35,Comedy,82767,6.0
18,Drama,164652,5.0
35,Comedy,85411,4.8
18,Drama,85411,4.8
28,Action,7092,6.0
16,Animation,7092,6.0
14,Fantasy,7092,6.0
27,Horror,7092,6.0
18,Drama,35178,5.0
10751,Family,35178,5.0
10770,TV Movie,86543,0.0
37,Western,86543,0.0
18,Drama,50503,6.3
10751,Family,50503,6.3
18,Drama,57857,4.6
14,Fantasy,57857,4.6
10751,Family,30101,5.5
10751,Family,815,5.9
18,Drama,815,5.9
35,Comedy,815,5.9
12,Adventure,24442,6.0
28,Action,211231,0.0
12,Adventure,211231,0.0
16,Animation,211231,0.0
35,Comedy,33754,6.3
35,Comedy,230428,6.0
18,Drama,230428,6.0
18,Drama,93492,0.0
28,Action,93492,0.0
12,Adventure,93492,0.0
10751,Family,103711,5.0
14,Fantasy,103711,5.0
35,Comedy,103711,5.0
28,Action,106358,3.8
878,Science Fiction,106358,3.8
28,Action,126712,4.0
80,Crime,126712,4.0
878,Science Fiction,126712,4.0
878,Science Fiction,26155,5.0
18,Drama,18082,6.2
35,Comedy,18082,6.2
10749,Romance,18082,6.2
10769,Foreign,18082,6.2
28,Action,34138,4.5
18,Drama,34138,4.5
35,Comedy,61113,4.3
10749,Romance,61113,4.3
35,Comedy,67313,2.8
10751,Family,121001,0.0
18,Drama,121001,0.0
12,Adventure,121959,6.0
37,Western,121959,6.0
10752,War,121959,6.0
28,Action,106355,5.8
12,Adventure,106355,5.8
878,Science Fiction,106355,5.8
18,Drama,124523,0.0
35,Comedy,142064,5.5
18,Drama,25180,6.2
10751,Family,25180,6.2
10770,TV Movie,151937,4.0
35,Comedy,151937,4.0
28,Action,121945,4.7
80,Crime,121945,4.7
10770,TV Movie,121945,4.7
10749,Romance,49928,4.3
35,Comedy,49928,4.3
28,Action,29055,8.0
878,Science Fiction,29055,8.0
28,Action,27010,6.1
878,Science Fiction,27010,6.1
35,Comedy,29054,5.7
28,Action,29054,5.7
12,Adventure,29054,5.7
878,Science Fiction,29054,5.7
36,History,142971,5.5
18,Drama,60587,4.9
10770,TV Movie,150329,3.5
28,Action,150329,3.5
12,Adventure,150329,3.5
18,Drama,77606,5.4
10751,Family,77606,5.4
10770,TV Movie,77606,5.4
10770,TV Movie,160718,0.0
28,Action,160718,0.0
12,Adventure,160718,0.0
35,Comedy,160718,0.0
10770,TV Movie,27338,5.4
10770,TV Movie,103260,2.5
35,Comedy,103260,2.5
10770,TV Movie,27339,4.5
28,Action,27339,4.5
80,Crime,27339,4.5
9648,Mystery,27339,4.5
35,Comedy,32677,4.1
10770,TV Movie,32677,4.1
10770,TV Movie,20435,4.4
28,Action,20435,4.4
53,Thriller,20435,4.4
10751,Family,51881,5.1
16,Animation,278604,7.2
35,Comedy,278604,7.2
878,Science Fiction,278604,7.2
10770,TV Movie,252724,0.0
35,Comedy,252724,0.0
18,Drama,252724,0.0
10749,Romance,252724,0.0
18,Drama,60457,5.2
18,Drama,103688,4.0
10402,Music,103688,4.0
99,Documentary,103688,4.0
16,Animation,20183,7.0
10751,Family,20183,7.0
14,Fantasy,20183,7.0
878,Science Fiction,23331,4.7
9648,Mystery,105073,3.7
37,Western,225958,5.6
35,Comedy,39015,6.4
10751,Family,85827,5.7
18,Drama,85827,5.7
18,Drama,56067,5.9
10751,Family,56067,5.9
53,Thriller,128795,7.5
18,Drama,128795,7.5
99,Documentary,55027,4.0
10770,TV Movie,13204,6.7
14,Fantasy,13204,6.7
16,Animation,13204,6.7
27,Horror,13204,6.7
28,Action,13204,6.7
53,Thriller,13204,6.7
878,Science Fiction,13204,6.7
18,Drama,71665,4.3
35,Comedy,71665,4.3
10749,Romance,71665,4.3
10769,Foreign,71665,4.3
35,Comedy,23280,6.7
80,Crime,23280,6.7
9648,Mystery,23280,6.7
18,Drama,18688,5.7
28,Action,18688,5.7
37,Western,18688,5.7
35,Comedy,60238,0.0
18,Drama,60238,0.0
16,Animation,79419,6.0
10751,Family,79419,6.0
27,Horror,298312,6.0
53,Thriller,298312,6.0
80,Crime,290751,6.2
18,Drama,290751,6.2
9648,Mystery,290751,6.2
14,Fantasy,76737,5.3
16,Animation,76737,5.3
18,Drama,76737,5.3
27,Horror,283445,5.5
878,Science Fiction,108048,6.5
16,Animation,108048,6.5
12,Adventure,108048,6.5
14,Fantasy,108048,6.5
27,Horror,104232,4.5
35,Comedy,104232,4.5
10749,Romance,104232,4.5
28,Action,289198,4.7
80,Crime,289198,4.7
35,Comedy,88013,6.1
16,Animation,88013,6.1
878,Science Fiction,143634,6.0
35,Comedy,143634,6.0
16,Animation,143634,6.0
99,Documentary,193977,7.0
16,Animation,85221,6.8
35,Comedy,127391,7.0
35,Comedy,49273,6.2
10402,Music,49273,6.2
16,Animation,100247,6.1
35,Comedy,100247,6.1
16,Animation,133213,5.5
35,Comedy,133213,5.5
99,Documentary,205263,8.5
16,Animation,205263,8.5
18,Drama,24448,6.0
10749,Romance,24448,6.0
35,Comedy,343295,7.8
10751,Family,114955,5.9
10402,Music,114955,5.9
10770,TV Movie,114955,5.9
80,Crime,130296,6.0
12,Adventure,130296,6.0
35,Comedy,130296,6.0
12,Adventure,52485,5.7
10751,Family,52485,5.7
35,Comedy,200580,7.2
18,Drama,200580,7.2
99,Documentary,204095,7.5
35,Comedy,31410,7.5
99,Documentary,345944,7.2
12,Adventure,37487,5.0
37,Western,38666,6.2
37,Western,155685,4.7
37,Western,107427,4.0
35,Comedy,105687,4.0
36,History,276155,5.0
18,Drama,276155,5.0
28,Action,15531,5.3
35,Comedy,15531,5.3
35,Comedy,347528,3.7
99,Documentary,347528,3.7
99,Documentary,234931,8.0
18,Drama,332270,7.3
10749,Romance,332270,7.3
10752,War,332270,7.3
18,Drama,202570,6.7
27,Horror,128311,5.0
99,Documentary,262897,0.0
27,Horror,337073,5.5
53,Thriller,117904,4.9
27,Horror,117904,4.9
9648,Mystery,109797,2.0
35,Comedy,84730,6.0
35,Comedy,41012,6.4
10402,Music,41012,6.4
10402,Music,60279,7.2
10749,Romance,60279,7.2
35,Comedy,60279,7.2
99,Documentary,27907,6.9
18,Drama,124471,5.5
14,Fantasy,124471,5.5
28,Action,45716,7.5
35,Comedy,77882,7.7
18,Drama,77882,7.7
18,Drama,55149,5.8
10752,War,55149,5.8
80,Crime,135510,0.0
35,Comedy,223566,8.7
18,Drama,223566,8.7
10751,Family,223566,8.7
18,Drama,243233,6.7
80,Crime,261005,0.0
18,Drama,123730,7.0
27,Horror,40368,5.5
53,Thriller,104360,7.5
27,Horror,104360,7.5
12,Adventure,257932,6.8
10751,Family,257932,6.8
14,Fantasy,257932,6.8
16,Animation,257932,6.8
878,Science Fiction,296130,4.6
27,Horror,296130,4.6
878,Science Fiction,60813,5.9
28,Action,103601,0.0
35,Comedy,103601,0.0
16,Animation,23903,6.1
10751,Family,23903,6.1
10749,Romance,246699,6.7
18,Drama,246699,6.7
9648,Mystery,246699,6.7
35,Comedy,261392,6.0
28,Action,261392,6.0
28,Action,192141,6.7
53,Thriller,192141,6.7
18,Drama,277216,7.7
10402,Music,277216,7.7
18,Drama,167284,7.2
80,Crime,298078,6.7
10402,Music,298078,6.7
10749,Romance,298078,6.7
12,Adventure,135858,4.2
14,Fantasy,135858,4.2
35,Comedy,34210,6.0
53,Thriller,34210,6.0
53,Thriller,310133,5.8
12,Adventure,49070,5.3
18,Drama,49070,5.3
10751,Family,49070,5.3
80,Crime,56821,5.5
18,Drama,56821,5.5
9648,Mystery,56821,5.5
53,Thriller,56821,5.5
28,Action,134777,7.8
14,Fantasy,134777,7.8
9648,Mystery,134777,7.8
18,Drama,41423,3.3
18,Drama,41636,5.6
10749,Romance,41636,5.6
18,Drama,19654,5.5
10769,Foreign,19654,5.5
18,Drama,19828,3.0
35,Comedy,19828,3.0
10749,Romance,19828,3.0
14,Fantasy,40205,5.5
18,Drama,40205,5.5
10751,Family,40205,5.5
35,Comedy,23427,5.0
878,Science Fiction,32633,5.3
18,Drama,32633,5.3
35,Comedy,32633,5.3
35,Comedy,77583,5.8
10749,Romance,77583,5.8
18,Drama,19369,3.6
18,Drama,36041,7.0
35,Comedy,36041,7.0
10402,Music,36041,7.0
10749,Romance,36041,7.0
35,Comedy,29063,6.0
10749,Romance,29063,6.0
10402,Music,185768,4.5
35,Comedy,35005,5.7
18,Drama,35005,5.7
10769,Foreign,35005,5.7
53,Thriller,152042,7.8
16,Animation,152042,7.8
14,Fantasy,152042,7.8
35,Comedy,212926,7.5
99,Documentary,251471,6.4
18,Drama,157420,5.5
36,History,283700,5.5
18,Drama,283700,5.5
18,Drama,42478,5.5
18,Drama,117550,4.0
53,Thriller,117550,4.0
18,Drama,238593,5.8
10749,Romance,238593,5.8
35,Comedy,253687,6.3
18,Drama,253687,6.3
18,Drama,45943,3.9
878,Science Fiction,260372,3.4
35,Comedy,50670,5.8
27,Horror,53064,7.3
16,Animation,53064,7.3
18,Drama,53064,7.3
35,Comedy,13430,7.4
18,Drama,13430,7.4
28,Action,22121,7.2
80,Crime,22121,7.2
18,Drama,22121,7.2
18,Drama,256930,7.1
36,History,256930,7.1
99,Documentary,241693,6.9
27,Horror,295830,5.3
14,Fantasy,295830,5.3
18,Drama,295830,5.3
28,Action,295830,5.3
878,Science Fiction,295830,5.3
16,Animation,30575,6.4
28,Action,30575,6.4
35,Comedy,30575,6.4
16,Animation,37100,7.3
35,Comedy,37100,7.3
18,Drama,37100,7.3
10749,Romance,37100,7.3
16,Animation,28460,6.6
28,Action,28460,6.6
35,Comedy,28460,6.6
12,Adventure,59557,5.2
18,Drama,59557,5.2
35,Comedy,308084,6.9
18,Drama,308084,6.9
14,Fantasy,16923,3.1
53,Thriller,284674,4.8
878,Science Fiction,284674,4.8
35,Comedy,39773,5.9
10751,Family,39773,5.9
12,Adventure,307293,3.4
36,History,307293,3.4
10770,TV Movie,307293,3.4
28,Action,259300,3.5
878,Science Fiction,259300,3.5
14,Fantasy,56672,3.5
16,Animation,56672,3.5
10751,Family,56672,3.5
14,Fantasy,42053,4.5
28,Action,42053,4.5
53,Thriller,42053,4.5
878,Science Fiction,42053,4.5
12,Adventure,135579,4.3
35,Comedy,135579,4.3
27,Horror,135579,4.3
28,Action,216580,5.7
18,Drama,216580,5.7
27,Horror,216580,5.7
53,Thriller,216580,5.7
99,Documentary,8930,9.3
18,Drama,319337,7.0
10752,War,319337,7.0
35,Comedy,319340,5.9
18,Drama,126862,5.5
53,Thriller,258284,5.7
18,Drama,258284,5.7
80,Crime,258284,5.7
9648,Mystery,258284,5.7
878,Science Fiction,50162,5.9
27,Horror,50162,5.9
18,Drama,95077,3.5
10749,Romance,95077,3.5
10769,Foreign,95077,3.5
35,Comedy,95077,3.5
53,Thriller,274899,4.6
27,Horror,274899,4.6
35,Comedy,299828,5.5
10749,Romance,299828,5.5
35,Comedy,81229,3.0
35,Comedy,57775,5.3
14,Fantasy,57775,5.3
878,Science Fiction,324578,10.0
18,Drama,324578,10.0
14,Fantasy,324578,10.0
10749,Romance,324578,10.0
35,Comedy,298729,6.1
10749,Romance,298729,6.1
10751,Family,261036,5.6
35,Comedy,261036,5.6
18,Drama,261036,5.6
18,Drama,44320,4.2
99,Documentary,268917,5.5
10402,Music,268917,5.5
12,Adventure,347035,6.9
10751,Family,347035,6.9
35,Comedy,262782,0.0
18,Drama,258034,7.7
35,Comedy,60850,6.6
10769,Foreign,60850,6.6
18,Drama,202456,5.9
18,Drama,107039,5.0
10769,Foreign,107039,5.0
35,Comedy,292387,5.3
18,Drama,297641,7.3
35,Comedy,80754,4.8
18,Drama,225408,6.2
10402,Music,225408,6.2
10749,Romance,225408,6.2
35,Comedy,44741,6.0
18,Drama,131585,7.0
18,Drama,68823,5.8
12,Adventure,75713,3.2
18,Drama,274479,6.4
35,Comedy,274479,6.4
35,Comedy,73669,5.3
99,Documentary,73669,5.3
10769,Foreign,73669,5.3
80,Crime,75025,0.0
18,Drama,75025,0.0
53,Thriller,109610,0.0
10749,Romance,109610,0.0
28,Action,63670,6.9
53,Thriller,63670,6.9
9648,Mystery,94052,2.0
12,Adventure,94052,2.0
28,Action,94052,2.0
10769,Foreign,94052,2.0
18,Drama,94052,2.0
9648,Mystery,53129,6.3
12,Adventure,53129,6.3
28,Action,53129,6.3
18,Drama,53129,6.3
36,History,53129,6.3
18,Drama,17935,5.0
36,History,17935,5.0
18,Drama,61998,5.9
80,Crime,61998,5.9
99,Documentary,43651,4.0
16,Animation,52761,6.8
35,Comedy,52761,6.8
37,Western,52761,6.8
99,Documentary,256836,7.5
35,Comedy,64383,5.8
53,Thriller,351043,4.1
9648,Mystery,351043,4.1
18,Drama,351043,4.1
27,Horror,351043,4.1
53,Thriller,260891,0.0
35,Comedy,92292,0.0
12,Adventure,28482,3.5
35,Comedy,28482,3.5
14,Fantasy,28482,3.5
10402,Music,202839,6.5
18,Drama,202839,6.5
18,Drama,296820,0.0
18,Drama,130624,8.0
18,Drama,179553,6.0
28,Action,81438,3.5
18,Drama,81438,3.5
9648,Mystery,81438,3.5
10770,TV Movie,81438,3.5
10752,War,282374,6.2
9648,Mystery,282374,6.2
53,Thriller,282374,6.2
10749,Romance,193502,5.5
28,Action,193502,5.5
14,Fantasy,193502,5.5
14,Fantasy,81760,6.4
18,Drama,81760,6.4
878,Science Fiction,81760,6.4
10749,Romance,81760,6.4
18,Drama,228066,5.6
878,Science Fiction,228066,5.6
53,Thriller,228066,5.6
18,Drama,47736,7.6
99,Documentary,84401,7.0
99,Documentary,185326,0.0
80,Crime,160907,4.5
99,Documentary,74128,6.0
35,Comedy,19247,5.6
16,Animation,19247,5.6
10751,Family,19247,5.6
35,Comedy,4705,6.4
18,Drama,274820,5.5
35,Comedy,26189,4.9
10751,Family,26189,4.9
9648,Mystery,26189,4.9
10770,TV Movie,26189,4.9
35,Comedy,243059,0.0
10402,Music,339327,8.0
99,Documentary,339327,8.0
18,Drama,91624,5.0
27,Horror,91624,5.0
53,Thriller,91624,5.0
80,Crime,91624,5.0
10769,Foreign,91624,5.0
12,Adventure,287628,6.6
18,Drama,287628,6.6
53,Thriller,287628,6.6
18,Drama,336251,5.5
99,Documentary,336251,5.5
99,Documentary,325263,6.3
28,Action,76871,7.1
18,Drama,76871,7.1
10749,Romance,76871,7.1
18,Drama,353898,6.8
18,Drama,336203,6.9
10749,Romance,336203,6.9
35,Comedy,306543,4.6
35,Comedy,316170,0.0
28,Action,50341,6.5
12,Adventure,50341,6.5
18,Drama,50341,6.5
10769,Foreign,50341,6.5
36,History,50341,6.5
35,Comedy,65628,5.4
10749,Romance,116236,6.3
35,Comedy,116236,6.3
18,Drama,116236,6.3
35,Comedy,297505,0.0
35,Comedy,270463,7.0
18,Drama,270470,0.0
36,History,270470,0.0
36,History,317655,7.1
99,Documentary,317655,7.1
18,Drama,82567,5.0
10769,Foreign,82567,5.0
10749,Romance,82567,5.0
10402,Music,136627,4.1
18,Drama,136627,4.1
10749,Romance,136627,4.1
18,Drama,31169,6.6
10752,War,31169,6.6
35,Comedy,228039,6.0
18,Drama,64735,7.0
36,History,64735,7.0
10752,War,64735,7.0
80,Crime,99762,5.1
18,Drama,99762,5.1
10770,TV Movie,99762,5.1
28,Action,75634,6.3
12,Adventure,75634,6.3
10752,War,75634,6.3
36,History,75634,6.3
9648,Mystery,66127,6.5
878,Science Fiction,66127,6.5
27,Horror,66127,6.5
35,Comedy,354128,6.0
10749,Romance,354128,6.0
10751,Family,330037,6.3
28,Action,330037,6.3
18,Drama,330037,6.3
18,Drama,37091,5.3
80,Crime,278388,8.0
99,Documentary,278388,8.0
53,Thriller,278388,8.0
35,Comedy,264569,8.8
28,Action,354556,4.4
14,Fantasy,354556,4.4
878,Science Fiction,354556,4.4
28,Action,39915,7.9
14,Fantasy,39915,7.9
10769,Foreign,39915,7.9
10749,Romance,39915,7.9
878,Science Fiction,39915,7.9
35,Comedy,265640,7.1
35,Comedy,49455,6.0
28,Action,209764,7.1
80,Crime,209764,7.1
53,Thriller,209764,7.1
35,Comedy,115873,6.9
35,Comedy,116155,0.0
10749,Romance,116155,0.0
80,Crime,16566,6.3
18,Drama,16566,6.3
16,Animation,42949,5.4
12,Adventure,42949,5.4
14,Fantasy,42949,5.4
10751,Family,42949,5.4
27,Horror,100024,4.3
53,Thriller,100024,4.3
35,Comedy,83415,4.7
10402,Music,83415,4.7
18,Drama,98203,5.9
53,Thriller,98203,5.9
37,Western,175386,0.0
18,Drama,239519,6.5
28,Action,33787,4.1
35,Comedy,33787,4.1
10751,Family,33787,4.1
35,Comedy,58646,5.0
10769,Foreign,58646,5.0
10749,Romance,58646,5.0
18,Drama,74430,0.0
18,Drama,2988,2.5
10749,Romance,2988,2.5
80,Crime,167583,7.0
53,Thriller,167583,7.0
27,Horror,27328,4.8
18,Drama,212051,0.0
18,Drama,190213,7.3
35,Comedy,33551,6.8
10751,Family,33551,6.8
37,Western,33551,6.8
35,Comedy,142106,5.5
18,Drama,142106,5.5
18,Drama,56968,4.9
27,Horror,21927,5.5
53,Thriller,21927,5.5
27,Horror,25713,3.8
53,Thriller,25713,3.8
27,Horror,10492,6.0
10769,Foreign,10492,6.0
10752,War,121550,5.0
18,Drama,121550,5.0
18,Drama,99863,0.0
35,Comedy,73430,5.5
10749,Romance,73430,5.5
35,Comedy,46617,4.3
10749,Romance,46617,4.3
10752,War,107076,7.0
18,Drama,107076,7.0
36,History,107076,7.0
10402,Music,19505,5.2
18,Drama,19505,5.2
10749,Romance,97991,5.5
35,Comedy,97991,5.5
28,Action,189723,2.0
12,Adventure,189723,2.0
18,Drama,189723,2.0
35,Comedy,180114,7.0
18,Drama,180114,7.0
10770,TV Movie,41241,5.3
28,Action,41241,5.3
53,Thriller,41241,5.3
53,Thriller,87388,2.8
35,Comedy,177190,0.0
18,Drama,177190,0.0
10402,Music,273106,7.2
10751,Family,273106,7.2
14,Fantasy,273106,7.2
10770,TV Movie,273106,7.2
18,Drama,136752,6.1
28,Action,136752,6.1
80,Crime,136752,6.1
18,Drama,198143,5.5
80,Crime,58625,4.2
18,Drama,58625,4.2
53,Thriller,58625,4.2
28,Action,257447,5.4
18,Drama,257447,5.4
18,Drama,66568,7.5
10752,War,66568,7.5
53,Thriller,299359,5.4
27,Horror,299359,5.4
80,Crime,72639,6.7
53,Thriller,72639,6.7
35,Comedy,12598,7.1
35,Comedy,134480,5.0
10749,Romance,134480,5.0
10752,War,43142,3.5
18,Drama,248639,0.0
53,Thriller,139349,4.4
878,Science Fiction,139349,4.4
27,Horror,139349,4.4
53,Thriller,290789,4.2
27,Horror,290789,4.2
35,Comedy,43710,8.3
10749,Romance,43710,8.3
18,Drama,344591,7.5
14,Fantasy,344591,7.5
28,Action,27306,6.8
18,Drama,27306,6.8
878,Science Fiction,27306,6.8
53,Thriller,27306,6.8
878,Science Fiction,28646,8.0
53,Thriller,28646,8.0
27,Horror,28646,8.0
10769,Foreign,27351,5.4
27,Horror,27351,5.4
878,Science Fiction,27351,5.4
35,Comedy,82466,5.3
27,Horror,82466,5.3
53,Thriller,82466,5.3
28,Action,64218,4.4
18,Drama,64218,4.4
878,Science Fiction,64218,4.4
53,Thriller,64218,4.4
16,Animation,97187,6.0
878,Science Fiction,97187,6.0
27,Horror,97187,6.0
28,Action,97187,6.0
80,Crime,97187,6.0
18,Drama,76940,4.6
28,Action,76940,4.6
878,Science Fiction,76940,4.6
10769,Foreign,76940,4.6
27,Horror,20044,4.6
28,Action,20044,4.6
53,Thriller,20044,4.6
10769,Foreign,20044,4.6
99,Documentary,63046,6.7
36,History,63046,6.7
18,Drama,52764,6.6
53,Thriller,52764,6.6
10769,Foreign,52764,6.6
53,Thriller,250558,2.0
80,Crime,56725,4.0
28,Action,56725,4.0
18,Drama,56725,4.0
28,Action,68115,6.0
878,Science Fiction,68115,6.0
53,Thriller,68115,6.0
28,Action,21836,2.3
12,Adventure,21836,2.3
18,Drama,21836,2.3
878,Science Fiction,21836,2.3
53,Thriller,21836,2.3
18,Drama,42132,5.0
35,Comedy,318922,5.9
80,Crime,318922,5.9
53,Thriller,318922,5.9
27,Horror,323694,5.5
35,Comedy,323694,5.5
10749,Romance,323694,5.5
18,Drama,301875,5.9
10749,Romance,301875,5.9
878,Science Fiction,301875,5.9
28,Action,48297,6.5
28,Action,329637,4.4
878,Science Fiction,329637,4.4
12,Adventure,329637,4.4
14,Fantasy,329637,4.4
35,Comedy,273477,6.2
27,Horror,273477,6.2
35,Comedy,196065,3.5
99,Documentary,253155,6.5
99,Documentary,83232,7.8
18,Drama,315859,5.6
36,History,315859,5.6
35,Comedy,180679,6.2
18,Drama,180679,6.2
9648,Mystery,180679,6.2
27,Horror,59429,5.5
53,Thriller,59429,5.5
18,Drama,245168,7.1
36,History,245168,7.1
18,Drama,113638,0.0
28,Action,319669,5.9
53,Thriller,319669,5.9
35,Comedy,285860,5.3
18,Drama,29008,6.4
18,Drama,319373,7.0
18,Drama,290316,6.1
35,Comedy,336655,7.7
18,Drama,336655,7.7
18,Drama,295111,5.0
18,Drama,260313,6.7
35,Comedy,58858,5.0
18,Drama,32671,5.9
53,Thriller,32671,5.9
80,Crime,265758,7.8
18,Drama,265758,7.8
53,Thriller,265758,7.8
10770,TV Movie,265758,7.8
16,Animation,16516,6.4
18,Drama,16516,6.4
99,Documentary,183859,5.5
10752,War,183859,5.5
99,Documentary,62323,7.3
18,Drama,79721,5.1
27,Horror,79721,5.1
878,Science Fiction,79721,5.1
99,Documentary,224297,8.0
18,Drama,107406,9.0
99,Documentary,259999,6.9
99,Documentary,274906,7.3
53,Thriller,105584,6.3
18,Drama,105584,6.3
18,Drama,27255,0.0
53,Thriller,27255,0.0
27,Horror,27255,0.0
878,Science Fiction,2909,3.3
99,Documentary,171885,0.0
18,Drama,336206,6.5
36,History,45075,6.2
28,Action,45075,6.2
18,Drama,45075,6.2
10402,Music,261884,0.0
18,Drama,83052,6.0
12,Adventure,12448,5.1
16,Animation,12448,5.1
10751,Family,12448,5.1
10749,Romance,12448,5.1
28,Action,204342,6.3
35,Comedy,204342,6.3
18,Drama,91973,6.9
53,Thriller,293828,5.2
27,Horror,293828,5.2
878,Science Fiction,20947,4.0
10751,Family,20947,4.0
12,Adventure,20947,4.0
35,Comedy,20947,4.0
28,Action,347096,5.4
12,Adventure,347096,5.4
14,Fantasy,347096,5.4
28,Action,208242,4.8
80,Crime,208242,4.8
53,Thriller,208242,4.8
35,Comedy,253255,5.1
35,Comedy,83581,6.8
18,Drama,83581,6.8
